Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,FIBRA OPTICA,SATELITAL,WIMAX,WIRELESS,DIAL UP,OTROS,Total general,TELEFONIAFIJA,3G,4G,Latitud,Longitud
CHACO,San Fernando,Fontana,32027.0,0.0,0.0,120.0,0.0,0.0,70.0,0.0,0.0,190.0,--,SI,SI,-27.4167127425858,-59.04393778912
CHACO,San Fernando,Puerto Vilelas,8278.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,12.0,--,SI,SI,-27.5106090846354,-58.938994465923
CHACO,San Fernando,Resistencia,290723.0,13787.0,55250.0,22417.0,6.0,0.0,223.0,5.0,2.0,91690.0,SI,SI,SI,-27.4521194584549,-58.9876174408016
CHACO,San Lorenzo,Samuhú,1251.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,11.0,--,--,SI,-27.5222254234698,-60.3941746057505
CHACO,San Lorenzo,Villa Berthet,10224.0,0.0,0.0,24.0,1.0,0.0,709.0,0.0,0.0,734.0,--,SI,SI,-27.2895492409257,-60.4155962080604
CHACO,Sargento Cabral,Capitán Solari,1888.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,SI,SI,SI,-26.8050732181615,-59.5596523744138
CHACO,Sargento Cabral,Colonia Elisa,3471.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,SI,SI,SI,-26.9324550960675,-59.5204851339373
CHACO,Sargento Cabral,Colonias Unidas,3282.0,0.0,0.0,250.0,0.0,0.0,15.0,0.0,0.0,265.0,SI,SI,SI,-26.7000971775462,-59.6277421824927
CHACO,Sargento Cabral,Las Garcitas,3711.0,0.0,0.0,0.0,1.0,0.0,119.0,0.0,0.0,120.0,SI,SI,SI,-26.6193460346699,-59.8042763819042
CHACO,Tapenagá,Charadai,1519.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,15.0,SI,SI,SI,-27.6553304709616,-59.8624460245382
CHACO,Tapenagá,Cote Lai,1323.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,SI,--,SI,-27.5303116601138,-59.5765171513905
CHUBUT,Biedma,Arroyo Verde,59.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,--,--,--,-42.0119886969656,-65.3064500926092
CHUBUT,Biedma,Puerto Madryn,81315.0,3848.0,23731.0,3774.0,8.0,0.0,2761.0,201.0,5083.0,39406.0,SI,SI,SI,-42.7550996783449,-65.0422298178163
CHUBUT,Biedma,Puerto Pirámide,565.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,SI,SI,SI,-42.5736171931039,-64.2836893467339
CHUBUT,Biedma,Quinta El Mirador,626.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,--,SI,SI,-42.811590013144,-65.051417803805
CHUBUT,Biedma,Reserva Area Protegida El Doradillo,54.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,127.0,--,--,--,-42.6456158957863,-65.0647229672572
CHUBUT,Cushamen,Cholila,1658.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,SI,SI,SI,-42.5105313648355,-71.4351548288659
CHUBUT,Cushamen,El Hoyo,1477.0,216.0,0.0,319.0,0.0,0.0,709.0,0.0,0.0,1244.0,SI,--,--,-42.0679666637038,-71.5206708370904
CHUBUT,Cushamen,Epuyén,1038.0,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,SI,--,SI,-42.2329247123472,-71.3695066579513
CHUBUT,Cushamen,Gualjaina,1183.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,SI,--,--,-42.7267578946733,-70.5354876126711
CHUBUT,Cushamen,Lago Puelo,3129.0,320.0,0.0,59.0,0.0,0.0,723.0,1.0,0.0,1103.0,SI,SI,SI,-42.0672923130861,-71.5981575625236
CHUBUT,Cushamen,Leleque,116.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,--,--,--,-42.4288626216315,-71.0683951630343
CHUBUT,Cushamen,El Maitén,4011.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,SI,--,--,-42.0542854358373,-71.1673153308386
CHUBUT,Escalante,Comodoro Rivadavia,175196.0,20774.0,10130.0,1433.0,37.0,0.0,16918.0,256.0,88.0,49636.0,SI,SI,SI,-45.8729846778063,-67.5430559979427
CHUBUT,Escalante,Diadema Argentina,1317.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,296.0,--,SI,SI,-45.7906089158021,-67.6738925726169
CHUBUT,Escalante,Rada Tilly,9098.0,1195.0,1.0,1206.0,0.0,0.0,460.0,38.0,20.0,2920.0,SI,SI,SI,-45.9368019185633,-67.5653960236573
CHUBUT,Escalante,Acceso Norte,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,SI,SI,-45.782807331545,-67.5033367870766
CHUBUT,Escalante,Barrio Caleta Cordova,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,SI,--,-45.7482508559011,-67.3786501769463
CHUBUT,Florentino Ameghino,Camarones,1296.0,0.0,0.0,0.0,1.0,0.0,208.0,0.0,0.0,209.0,SI,--,SI,-44.79829087317,-65.7105992934951
CHUBUT,Florentino Ameghino,Garayalde,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,--,--,--,-44.6795783728661,-66.6097364550235
CHUBUT,Futaleufú,Corcovado,1820.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,6.0,SI,--,--,-43.5380021657326,-71.4659616215841
CHUBUT,Futaleufú,Esquel,32343.0,3639.0,1522.0,0.0,2.0,0.0,4546.0,41.0,0.0,9750.0,SI,SI,SI,-42.9133238858291,-71.3185116319277
CHUBUT,Futaleufú,Los Cipreses,179.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-43.1847146210617,-71.6413919295155
CHUBUT,Futaleufú,Trevelín,6353.0,482.0,0.0,0.0,1.0,0.0,567.0,19.0,0.0,1069.0,SI,SI,SI,-43.0908711905976,-71.4654853699539
CHUBUT,Futaleufú,Villa Futalaufquen,28.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,SI,--,--,-42.9006375858067,-71.6061535113717
CHUBUT,Futaleufú,Aldea Escolar,359.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SI,--,--,-43.1198187614025,-71.5588967458005
CHUBUT,Futaleufú,Lago Rosario,87.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,--,--,--,-43.2500168518714,-71.3512318442886
CHUBUT,Gaiman,28 de Julio,237.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,14.0,--,SI,SI,-43.3809771295585,-65.8386877428492
CHUBUT,Gaiman,Dolavon,2887.0,0.0,0.0,55.0,2.0,0.0,0.0,3.0,50.0,110.0,SI,--,SI,-43.309297578868,-65.7087388385691
CHUBUT,Gaiman,Gaiman,4730.0,253.0,0.0,90.0,2.0,0.0,0.0,16.0,658.0,1019.0,SI,SI,SI,-43.288807480447,-65.4924135000744
CHUBUT,Gastre,Blancuntre,82.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-42.5683892291525,-68.9190916237139
CHUBUT,Gastre,El Escorial,89.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-43.098070041959,-68.5596033354947
CHUBUT,Gastre,Lagunita Salada,129.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,8.0,--,--,--,-42.7167792838299,-69.1884723935703
CHUBUT,Gastre,Yala Laubat,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-42.7671354457615,-68.875421794475
CHUBUT,Gastre,Gastre,602.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,103.0,SI,--,SI,-42.2656204565429,-69.2210978977662
CHUBUT,Languiñeo,Aldea Epulef,247.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,--,--,--,-43.2341165952859,-69.7112937770404
CHUBUT,Languiñeo,Carrenleufú,317.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SI,--,--,-43.5856885437306,-71.7009020245021
CHUBUT,Languiñeo,Colan Conhue,262.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,SI,--,--,-43.2425977048335,-69.9302181856069
CHUBUT,Languiñeo,Paso del Sapo,472.0,0.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,32.0,SI,--,--,-42.7371109950872,-69.6110020875554
CHUBUT,Languiñeo,Tecka,1237.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,SI,--,--,-43.4935820815258,-70.8135608321009
CHUBUT,Mártires,El Mirasol,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-43.2852932712541,-67.7603113819649
CHUBUT,Mártires,Las Plumas,480.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SI,--,--,-43.7223979636171,-67.2869956666141
CHUBUT,Paso de Indios,Cerro Cóndor,67.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,--,--,--,-43.4233198653988,-69.1640923476749
CHUBUT,Paso de Indios,Los Altares,230.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,--,--,--,-43.8711929981581,-68.4301168776514
CHUBUT,Paso de Indios,Paso de Indios,1264.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SI,--,SI,-43.8663054117658,-69.0448870902309
CHUBUT,Rawson,Playa Unión,6775.0,712.0,209.0,101.0,0.0,0.0,241.0,12.0,1.0,1276.0,SI,SI,SI,-43.3219408530217,-65.0475987350977
CHUBUT,Rawson,Rawson,24616.0,1877.0,8805.0,775.0,1.0,0.0,343.0,42.0,300.0,12143.0,SI,SI,SI,-43.3010516778945,-65.0955202340428
CHUBUT,Rawson,Trelew,97915.0,7500.0,20551.0,651.0,2.0,0.0,1930.0,293.0,809.0,31736.0,SI,SI,SI,-43.2483538570309,-65.3103813319694
CHUBUT,Rawson,Playa Magagna,76.0,0.0,1700.0,0.0,0.0,0.0,16.0,0.0,12987.0,14703.0,--,--,--,-43.3821208618862,-65.0449325683674
CHUBUT,Río Senguer,Aldea Apeleg,126.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,--,--,--,-44.7052521139583,-70.8460010136593
CHUBUT,Río Senguer,Aldea Beleiro,176.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,SI,--,--,-45.5614644681207,-71.5181726162484
CHUBUT,Río Senguer,Alto Río Senguer,1570.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,SI,--,SI,-45.0476417520383,-70.8227552077123
CHUBUT,Río Senguer,Doctor Ricardo Rojas,219.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SI,--,--,-45.5870084306305,-71.0290968422414
CHUBUT,Río Senguer,Facundo,185.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,42.0,--,--,--,-45.3192710383686,-69.9721127349678
CHUBUT,Río Senguer,Lago Blanco,194.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SI,--,--,-45.9468594190828,-71.2641106643113
CHUBUT,Río Senguer,Río Mayo,2791.0,0.0,0.0,0.0,2.0,0.0,180.0,0.0,0.0,182.0,--,--,SI,-45.6964538171738,-70.2559804482547
CHUBUT,Sarmiento,Buen Pasto,105.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,--,--,--,-45.0804225633305,-69.4497777721279
CHUBUT,Tehuelches,Gobernador Costa,2251.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,SI,--,SI,-44.0529826063177,-70.597920256446
CHUBUT,Tehuelches,José de San Martín,1612.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SI,--,SI,-44.0545030861499,-70.4698423450266
CHUBUT,Tehuelches,Río Pico,1055.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,SI,--,--,-44.1829932413496,-71.3700565360866
CHUBUT,Telsen,Gan Gan,661.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,13.0,SI,--,SI,-42.5232330288476,-68.2828542288869
CHUBUT,Telsen,Telsen,544.0,0.0,16.0,0.0,1.0,0.0,42.0,0.0,0.0,59.0,SI,SI,SI,-42.4387511614213,-66.941427996482
CORDOBA,Calamuchita,Amboy,183.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,SI,--,--,-32.1759165218621,-64.5765483175138
CORDOBA,Calamuchita,Cañada del Sauce,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SI,--,SI,-32.3679991604313,-64.6425223427633
CORDOBA,Calamuchita,Capilla Vieja,68.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,--,SI,SI,-31.942027416529,-64.6165406145348
CORDOBA,Calamuchita,El Corcovado - El Torreón,417.0,52.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,82.0,SI,--,--,-32.149759071844,-64.5015914694579
CORDOBA,Calamuchita,Embalse,8793.0,0.0,0.0,1467.0,1.0,0.0,1842.0,0.0,0.0,3310.0,--,SI,SI,-32.2065076875762,-64.4006226825819
CORDOBA,Calamuchita,La Cruz,1363.0,14.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,376.0,SI,SI,SI,-32.3034055718452,-64.4831089740345
CORDOBA,Calamuchita,La Cumbrecita,549.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,250.0,--,SI,SI,-31.8969643877578,-64.7751589433589
CORDOBA,Calamuchita,Las Bajadas,141.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,--,--,SI,-32.0954063583092,-64.3310535546374
CORDOBA,Calamuchita,Los Cóndores,2879.0,423.0,0.0,0.0,1.0,0.0,507.0,0.0,0.0,931.0,SI,SI,SI,-32.3211277679392,-64.2810080327514
CORDOBA,Calamuchita,Los Molinos,260.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,--,--,--,-31.8568223164309,-64.3779521586489
CORDOBA,Calamuchita,Los Reartes,1192.0,31.0,0.0,342.0,1.0,0.0,375.0,0.0,0.0,749.0,SI,SI,SI,-31.919856077953,-64.5755037073336
CORDOBA,Calamuchita,Parque Calmayo,44.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,--,--,--,-32.0237443074993,-64.4641636844138
CORDOBA,Calamuchita,San Agustín,3317.0,110.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111.0,SI,SI,SI,-31.9763155149128,-64.3733067164283
CORDOBA,Calamuchita,San Ignacio (Loteo San Javier),140.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,SI,--,--,-32.1667856733263,-64.5163972060979
CORDOBA,Calamuchita,Santa Rosa de Calamuchita,12395.0,1382.0,815.0,119.0,0.0,0.0,3096.0,0.0,0.0,5412.0,SI,SI,SI,-32.0700578177618,-64.537633731877
CORDOBA,Calamuchita,Villa Alpina,154.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,--,-31.9532611007669,-64.8132541353652
CORDOBA,Calamuchita,Villa Amancay,426.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0,SI,SI,SI,-32.1863928332037,-64.570452981186
CORDOBA,Calamuchita,Villa Berna,135.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,37.0,SI,--,SI,-31.9052382568315,-64.7428823583405
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (1a. Sección),506.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,219.0,SI,--,--,-31.9091576117526,-64.5456887371347
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (3a. Sección),0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,--,--,--,-31.9091576,-64.54568873
CORDOBA,Calamuchita,Villa del Dique,3236.0,555.0,0.0,257.0,0.0,0.0,866.0,0.0,128.0,1806.0,--,SI,SI,-32.1696837164743,-64.4567952849232
CORDOBA,Calamuchita,Villa General Belgrano,7795.0,0.0,31.0,0.0,1.0,0.0,1129.0,0.0,0.0,1161.0,SI,SI,SI,-31.9808236449718,-64.5606191505919
CORDOBA,Calamuchita,Villa Quillinzo,54.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,--,--,--,-32.2384365356542,-64.5210498971139
CORDOBA,Calamuchita,Villa Rumipal,2246.0,0.0,0.0,43.0,0.0,0.0,937.0,0.0,0.0,980.0,SI,SI,SI,-32.1893813417324,-64.4792063354191
CORDOBA,Calamuchita,Villa San Miguel,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,--,SI,--,-31.8582901636165,-64.3750577906576
CORDOBA,Calamuchita,Villa Yacanto,1097.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,SI,SI,SI,-32.1037825310006,-64.7541028295247
CORDOBA,Calamuchita,Las Caleras,192.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,SI,--,--,-32.3893612457104,-64.5185923418535
CORDOBA,Calamuchita,San Ignacio (Loteo Vélez Crespo),0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,--,SI,SI,-32.165,-64.516944444444
CORDOBA,Calamuchita,Segunda Usina,118.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,--,--,--,-32.1650425977053,-64.3784225873001
CORDOBA,Calamuchita,Río de los Sauces,1001.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,SI,SI,SI,-32.5265595269976,-64.5869530802431
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,--,--,SI,-31.9091576117526,-64.5456887371347
CORDOBA,Capital,Córdoba,1317298.0,77123.0,249312.0,139616.0,11.0,0.0,4288.0,47.0,1218.0,471615.0,SI,SI,SI,-31.4138166206931,-64.1833384346292
CORDOBA,Colón,Agua de Oro,1918.0,370.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,500.0,--,SI,SI,-31.058228127494,-64.2955793576311
CORDOBA,Colón,Ascochinga,394.0,121.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,SI,SI,SI,-30.9594645513035,-64.2754165610863
CORDOBA,Colón,Colonia Caroya,16168.0,1539.0,430.0,5578.0,0.0,0.0,29.0,0.0,0.0,7576.0,SI,SI,SI,-31.0172322466264,-64.066728610829
CORDOBA,Colón,El Manzano,892.0,125.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,145.0,--,--,SI,-31.0817617139175,-64.2998324164847
CORDOBA,Colón,General Paz,1925.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,SI,SI,SI,-31.1341189126982,-64.1410056588479
CORDOBA,Colón,Jesús María,31602.0,1516.0,3625.0,6088.0,0.0,0.0,12.0,0.0,0.0,11241.0,SI,SI,SI,-30.9811937384049,-64.095771286873
CORDOBA,Colón,La Calera,31972.0,1401.0,6554.0,787.0,1.0,0.0,496.0,0.0,316.0,9555.0,SI,SI,SI,-31.3441541784042,-64.3368093736089
CORDOBA,Colón,La Granja,2456.0,443.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,469.0,SI,--,SI,-31.0054374122172,-64.2616783510445
CORDOBA,Colón,Los Molles,264.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,--,--,--,-31.0167070305726,-64.225388080483
CORDOBA,Colón,Malvinas Argentinas,12187.0,1209.0,0.0,246.0,0.0,0.0,248.0,0.0,0.0,1703.0,SI,SI,SI,-31.3677025435362,-64.0503196448495
CORDOBA,Colón,Mendiolaza,10271.0,920.0,2791.0,303.0,0.0,0.0,195.0,0.0,2.0,4211.0,SI,SI,SI,-31.2634679794013,-64.3038336466706
CORDOBA,Colón,Pajas Blancas,96.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,--,SI,SI,-31.2146356684786,-64.2768259906649
CORDOBA,Colón,Río Ceballos,19688.0,1175.0,5198.0,4.0,2.0,0.0,444.0,0.0,1.0,6824.0,SI,SI,SI,-31.1748535571499,-64.3096761754849
CORDOBA,Colón,Saldán,10605.0,119.0,3614.0,49.0,0.0,0.0,270.0,0.0,0.0,4052.0,SI,SI,SI,-31.3142696814132,-64.3129043036137
CORDOBA,Colón,Salsipuedes,9612.0,891.0,442.0,10.0,0.0,0.0,387.0,0.0,0.0,1730.0,SI,SI,SI,-31.1388344121698,-64.2906610433299
CORDOBA,Colón,Unquillo,18086.0,2318.0,813.0,875.0,0.0,0.0,603.0,0.0,0.0,4609.0,SI,SI,SI,-31.2319725034056,-64.3177425598673
CORDOBA,Colón,Villa Allende,25738.0,3.0,6939.0,853.0,0.0,0.0,345.0,0.0,4.0,8144.0,--,SI,SI,-31.2922067561376,-64.2950077746202
CORDOBA,Colón,Villa Cerro Azul,253.0,75.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,95.0,--,--,--,-31.0702139869894,-64.3197333591217
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,5710.0,444.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,445.0,SI,--,--,-31.3101307241869,-64.1805270805742
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,5973.0,508.0,0.0,499.0,0.0,0.0,373.0,0.0,0.0,1380.0,SI,SI,SI,-31.2742571242585,-64.1641142793009
CORDOBA,Colón,Dumesnil,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,--,--,SI,-31.3321162961153,-64.3336598560636
CORDOBA,Colón,Mi Granja,1739.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,--,--,--,-31.3501106609981,-63.9996450992295
CORDOBA,Cruz del Eje,Alto de los Quebrachos,161.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,--,--,--,-30.5409658147192,-65.0384387721916
CORDOBA,Cruz del Eje,Bañado de Soto,466.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,--,--,--,-30.8044357869451,-65.0436620185917
CORDOBA,Cruz del Eje,Canteras Quilpo,216.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,--,-30.8666932853441,-64.6829010647536
CORDOBA,Cruz del Eje,Cruz de Caña,130.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,--,--,--,-31.0662466251544,-64.9425321672363
CORDOBA,Cruz del Eje,Cruz del Eje,30680.0,2247.0,1733.0,437.0,0.0,0.0,575.0,0.0,0.0,4992.0,SI,SI,SI,-30.7218592173102,-64.8077377312137
CORDOBA,Cruz del Eje,El Brete,1749.0,0.0,0.0,1.0,0.0,0.0,65.0,0.0,0.0,66.0,--,--,--,-30.6722100581192,-64.8699070292303
CORDOBA,Cruz del Eje,Guanaco Muerto,320.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,--,--,--,-30.4794131800612,-65.0597627738017
